1.00000000000000e+000,-6.46106363959067e+001,-4.64908087184800e-001
1.00695555005672e+000,-6.46106403980756e+001,-4.68141634659812e-001
1.01395947979003e+000,-6.46106444561176e+001,-4.71397670210158e-001
1.02101212570719e+000,-6.46106485707955e+001,-4.74676350190118e-001
1.02811382665607e+000,-6.46106527429126e+001,-4.77977832038562e-001
1.03526492384138e+000,-6.46106569732585e+001,-4.81302274289427e-001
1.04246576084112e+000,-6.46106612626588e+001,-4.84649836576578e-001
1.04971668362307e+000,-6.46106656119403e+001,-4.88020679643348e-001
1.05701804056138e+000,-6.46106700219316e+001,-4.91414965350242e-001
1.06437018245336e+000,-6.46106744934628e+001,-4.94832856682669e-001
1.07177346253629e+000,-6.46106790274206e+001,-4.98274517755658e-001
1.07922823650443e+000,-6.46106836246638e+001,-5.01740113826460e-001
1.08673486252606e+000,-6.46106882860734e+001,-5.05229811299641e-001
1.09429370126074e+000,-6.46106930125525e+001,-5.08743777735031e-001
1.10190511587661e+000,-6.46106978050069e+001,-5.12282181856822e-001
1.10956947206785e+000,-6.46107026643648e+001,-5.15845193560561e-001
1.11728713807222e+000,-6.46107075915325e+001,-5.19432983923850e-001
1.12505848468881e+000,-6.46107125874940e+001,-5.23045725208618e-001
1.13288388529580e+000,-6.46107176531767e+001,-5.26683590877371e-001
1.14076371586843e+000,-6.46107227895662e+001,-5.30346755594631e-001
1.14869835499704e+000,-6.46107279976567e+001,-5.34035395238224e-001
1.15668818390529e+000,-6.46107332784412e+001,-5.37749686908337e-001
1.16473358646846e+000,-6.46107386329414e+001,-5.41489808934107e-001
1.17283494923188e+000,-6.46107440621735e+001,-5.45255940884325e-001
1.18099266142953e+000,-6.46107495671878e+001,-5.49048263573492e-001
1.18920711500272e+000,-6.46107551490489e+001,-5.52866959071746e-001
1.19747870461893e+000,-6.46107608088215e+001,-5.56712210714418e-001
1.20580782769076e+000,-6.46107665475902e+001,-5.60584203109603e-001
1.21419488439505e+000,-6.46107723664643e+001,-5.64483122146587e-001
1.22264027769207e+000,-6.46107782665589e+001,-5.68409155006030e-001
1.23114441334492e+000,-6.46107842490095e+001,-5.72362490167924e-001
